% Model,GRIN_Paper_Total_Build_MR_X_Design_v2_21_Rows.mph
% Version,COMSOL 5.4.0.388
% Date,"Feb 17 2020, 18:18"
% Table,Table 4 - Point Evaluation 1 (abs(acpr.p_t))
% freq,"abs(acpr.p_t) (Pa), Point: 11","abs(acpr.p_t) (Pa), Point: 14","abs(acpr.p_t) (Pa), Point: 15","abs(acpr.p_t) (Pa), Point: 16","abs(acpr.p_t) (Pa), Point: 17","abs(acpr.p_t) (Pa), Point: 18","abs(acpr.p_t) (Pa), Point: 19","abs(acpr.p_t) (Pa), Point: 20","abs(acpr.p_t) (Pa), Point: 837","abs(acpr.p_t) (Pa), Point: 838","abs(acpr.p_t) (Pa), Point: 1075","abs(acpr.p_t) (Pa), Point: 1076","abs(acpr.p_t) (Pa), Point: 1077","abs(acpr.p_t) (Pa), Point: 1078","abs(acpr.p_t) (Pa), Point: 1079","abs(acpr.p_t) (Pa), Point: 1080","abs(acpr.p_t) (Pa), Point: 1081","abs(acpr.p_t) (Pa), Point: 1082","abs(acpr.p_t) (Pa), Point: 1083","abs(acpr.p_t) (Pa), Point: 1084","abs(acpr.p_t) (Pa), Point: 1085","abs(acpr.p_t) (Pa), Point: 1086","abs(acpr.p_t) (Pa), Point: 1087","abs(acpr.p_t) (Pa), Point: 1088","abs(acpr.p_t) (Pa), Point: 1089","abs(acpr.p_t) (Pa), Point: 1090","abs(acpr.p_t) (Pa), Point: 1091","abs(acpr.p_t) (Pa), Point: 1092","abs(acpr.p_t) (Pa), Point: 1093","abs(acpr.p_t) (Pa), Point: 1094","abs(acpr.p_t) (Pa), Point: 1095","abs(acpr.p_t) (Pa), Point: 1096","abs(acpr.p_t) (Pa), Point: 1097","abs(acpr.p_t) (Pa), Point: 1098","abs(acpr.p_t) (Pa), Point: 1099","abs(acpr.p_t) (Pa), Point: 1100","abs(acpr.p_t) (Pa), Point: 1101"
2300,0.016399415223960493,0.016368872085001533,0.013174430677794583,0.013141444247483763,0.040912300925594114,0.04085192825842394,0.05519861030008035,0.05511020174268305,0.04305445952264993,0.04304636228776047,0.02523435204171526,0.025133614523711583,0.07246126956162169,0.07241567565226027,0.11317988460082995,0.1130623032831814,0.11764030164662695,0.11750881931280813,0.11067134985572152,0.11066410467445859,0.15575822236277231,0.15582868182769083,0.21879741709368303,0.21886586133958552,0.23465276544758093,0.23468346735614548,0.17348648840859004,0.17351333444357603,0.06305531464701673,0.06304422652380384,0.17461820053737215,0.17461341372228184,0.35289581906462564,0.35287489518986825,0.4850043883340038,0.4851228557384999,0.533341472093457
