% Model,GRIN_Paper_Total_Build.mph
% Version,COMSOL 5.4.0.388
% Date,"Feb 17 2020, 10:03"
% Table,Table 3 - Point Evaluation 1 (acpr.p_t)
% freq,"abs(acpr.p_t) (Pa), Point: 11","abs(acpr.p_t) (Pa), Point: 14","abs(acpr.p_t) (Pa), Point: 15","abs(acpr.p_t) (Pa), Point: 16","abs(acpr.p_t) (Pa), Point: 17","abs(acpr.p_t) (Pa), Point: 18","abs(acpr.p_t) (Pa), Point: 1271","abs(acpr.p_t) (Pa), Point: 1272","abs(acpr.p_t) (Pa), Point: 1273","abs(acpr.p_t) (Pa), Point: 1274","abs(acpr.p_t) (Pa), Point: 1275","abs(acpr.p_t) (Pa), Point: 1276","abs(acpr.p_t) (Pa), Point: 1277","abs(acpr.p_t) (Pa), Point: 1278","abs(acpr.p_t) (Pa), Point: 1279","abs(acpr.p_t) (Pa), Point: 1280","abs(acpr.p_t) (Pa), Point: 1281","abs(acpr.p_t) (Pa), Point: 1282","abs(acpr.p_t) (Pa), Point: 1283","abs(acpr.p_t) (Pa), Point: 1284","abs(acpr.p_t) (Pa), Point: 1285","abs(acpr.p_t) (Pa), Point: 1286","abs(acpr.p_t) (Pa), Point: 1287","abs(acpr.p_t) (Pa), Point: 1288","abs(acpr.p_t) (Pa), Point: 1289","abs(acpr.p_t) (Pa), Point: 1290","abs(acpr.p_t) (Pa), Point: 1291","abs(acpr.p_t) (Pa), Point: 1292","abs(acpr.p_t) (Pa), Point: 1293","abs(acpr.p_t) (Pa), Point: 1294","abs(acpr.p_t) (Pa), Point: 1295","abs(acpr.p_t) (Pa), Point: 1296","abs(acpr.p_t) (Pa), Point: 1297","abs(acpr.p_t) (Pa), Point: 1298","abs(acpr.p_t) (Pa), Point: 1299","abs(acpr.p_t) (Pa), Point: 1300","abs(acpr.p_t) (Pa), Point: 1301"
2300,0.04943133306078496,0.04934566528201094,0.04172155958615553,0.04160208737771909,0.022957973967944707,0.02284466401727417,0.010615701140312182,0.010486301317033974,0.037016748389670624,0.036897176081407086,0.05932488620223165,0.05915949057394948,0.07022171052076179,0.0700726009217423,0.07174553921043969,0.07164822411391916,0.07762435415822201,0.07763407312957618,0.09820462807446921,0.09831732161463383,0.12157023967150135,0.12157589436724857,0.12599414279813267,0.1259773028094945,0.09807315014433979,0.09792765489728622,0.056623082814794154,0.056517534944348545,0.12756470206341966,0.12770502068818915,0.25811507671853495,0.2582705887228979,0.38738771265949556,0.3873855386958562,0.4812684461309631,0.4813964156735826,0.5158982921270845
