% Model,GRIN_Paper_Total_Build_MR_X_Design.mph
% Version,COMSOL 5.4.0.388
% Date,"Feb 17 2020, 18:09"
% Table,Table 4 - Point Evaluation 1 (abs(acpr.p_t))
% freq,"abs(acpr.p_t) (Pa), Point: 11","abs(acpr.p_t) (Pa), Point: 14","abs(acpr.p_t) (Pa), Point: 951","abs(acpr.p_t) (Pa), Point: 952","abs(acpr.p_t) (Pa), Point: 1269","abs(acpr.p_t) (Pa), Point: 1270","abs(acpr.p_t) (Pa), Point: 1271","abs(acpr.p_t) (Pa), Point: 1272","abs(acpr.p_t) (Pa), Point: 1273","abs(acpr.p_t) (Pa), Point: 1274","abs(acpr.p_t) (Pa), Point: 1275","abs(acpr.p_t) (Pa), Point: 1276","abs(acpr.p_t) (Pa), Point: 1277","abs(acpr.p_t) (Pa), Point: 1278","abs(acpr.p_t) (Pa), Point: 1279","abs(acpr.p_t) (Pa), Point: 1280","abs(acpr.p_t) (Pa), Point: 1281","abs(acpr.p_t) (Pa), Point: 1282","abs(acpr.p_t) (Pa), Point: 1283","abs(acpr.p_t) (Pa), Point: 1284","abs(acpr.p_t) (Pa), Point: 1285","abs(acpr.p_t) (Pa), Point: 1286","abs(acpr.p_t) (Pa), Point: 1287","abs(acpr.p_t) (Pa), Point: 1288","abs(acpr.p_t) (Pa), Point: 1289","abs(acpr.p_t) (Pa), Point: 1290","abs(acpr.p_t) (Pa), Point: 1291","abs(acpr.p_t) (Pa), Point: 1292","abs(acpr.p_t) (Pa), Point: 1293","abs(acpr.p_t) (Pa), Point: 1294","abs(acpr.p_t) (Pa), Point: 1295","abs(acpr.p_t) (Pa), Point: 1296","abs(acpr.p_t) (Pa), Point: 1297","abs(acpr.p_t) (Pa), Point: 1298","abs(acpr.p_t) (Pa), Point: 1299","abs(acpr.p_t) (Pa), Point: 1300","abs(acpr.p_t) (Pa), Point: 1301"
2300,0.018545744385950434,0.018610848892943958,0.025180120930713503,0.0252848173599152,0.03339917990158302,0.033516535432850054,0.04193920520687194,0.04203961952634071,0.04959985398028981,0.0497461552225666,0.054995392888767744,0.05509134020970727,0.056461377161792455,0.0565458802692574,0.053020516594097886,0.053081201951275636,0.044450491170209126,0.04448812920204267,0.036953930104162834,0.036987438241450496,0.04844405089524113,0.048515201656494866,0.08440078671729882,0.08450921276901262,0.13477352785895685,0.13490189373445707,0.19329106301825402,0.19343765480296388,0.25468085719913014,0.25476184133991964,0.31177684216316487,0.3120342729163622,0.3587514723960055,0.3588980818768619,0.3897607048401379,0.38991394492115,0.40072694971770656
