100, 2.2051282051282035
300, 2.2393162393162385
700, 2.2393162393162385
1000, 2.2735042735042725
1387.5, 2.3076923076923066
1725, 2.3418803418803407
2000, 2.3760683760683756
2200, 2.410256410256409
2475, 2.4786324786324787
2712.5, 2.547008547008547
2862.5, 2.58119658119658
3012.5, 2.649572649572648
