513.2743363,-5.496183206
707.9646018,-7.022900763
907.079646,-8.549618321
1101.769912,-10.07633588
1305.309735,-12.36641221
1504.424779,-13.89312977
1694.690265,-16.18320611
1849.557522,-17.70992366
1973.451327,-18.47328244
2163.716814,-20.38167939
2349.557522,-21.90839695
2553.097345,-23.05343511
2818.584071,-25.34351145
2995.575221,-27.2519084
